asset,date,role,t_star,t_trough,t_rebound_end,h_star,drop,reb,reason,t_trough_ref,t_trough_final
BTCUSDT,2024-07-30 00:00:00+00:00,quiet,2024-07-30 00:10:00+00:00,2024-07-30 00:21:00+00:00,2024-07-30 01:21:00+00:00,15,0.0149486647695108,0.927352950004502,no minute meets per-horizon drop thresholds,2024-07-30 00:21:52.461000+00:00,2024-07-30 00:21:52.461000+00:00
BTCUSDT,2024-08-05 00:00:00+00:00,pos,2024-08-05 00:45:00+00:00,2024-08-05 01:13:00+00:00,2024-08-05 02:13:00+00:00,30,0.0839957412070444,0.6034067166824447,,2024-08-05 01:13:17.800000+00:00,2024-08-05 01:13:17.800000+00:00
BTCUSDT,2024-08-20 00:00:00+00:00,quiet,2024-08-20 14:47:00+00:00,2024-08-20 15:11:00+00:00,2024-08-20 16:11:00+00:00,30,0.0187289297658862,0.499700890186517,no minute meets per-horizon drop thresholds,2024-08-20 15:11:33.900000+00:00,2024-08-20 15:11:33.900000+00:00
BTCUSDT,2024-08-21 00:00:00+00:00,quiet,2024-08-21 14:10:00+00:00,2024-08-21 14:16:00+00:00,2024-08-21 15:16:00+00:00,10,0.0156364276147546,0.8564895563023753,no minute meets per-horizon drop thresholds,2024-08-21 14:16:27.601000+00:00,2024-08-21 14:16:27.601000+00:00
BTCUSDT,2024-08-23 00:00:00+00:00,quiet,2024-08-23 14:28:00+00:00,2024-08-23 14:50:00+00:00,2024-08-23 15:50:00+00:00,30,0.0186602262287736,0.8445197896484956,no minute meets per-horizon drop thresholds,2024-08-23 14:50:02.144000+00:00,2024-08-23 14:50:02.144000+00:00
BTCUSDT,2024-09-02 00:00:00+00:00,quiet,2024-09-02 00:38:00+00:00,2024-09-02 00:52:00+00:00,2024-09-02 01:52:00+00:00,15,0.0087107409335415,0.8983864541832629,no minute meets per-horizon drop thresholds,2024-09-02 00:52:27.418000+00:00,2024-09-02 00:52:27.418000+00:00
BTCUSDT,2024-09-26 00:00:00+00:00,quiet,2024-09-26 14:37:00+00:00,2024-09-26 15:02:00+00:00,2024-09-26 16:02:00+00:00,30,0.0103621338607307,1.826510460748061,no minute meets per-horizon drop thresholds,2024-09-26 15:02:30.038000+00:00,2024-09-26 15:02:30.038000+00:00
BTCUSDT,2024-09-30 00:00:00+00:00,quiet,2024-09-30 01:42:00+00:00,2024-09-30 02:11:00+00:00,2024-09-30 03:11:00+00:00,30,0.0116798055467226,0.3180857071562678,no minute meets per-horizon drop thresholds,2024-09-30 02:11:45.328000+00:00,2024-09-30 02:11:45.328000+00:00
BTCUSDT,2024-10-17 00:00:00+00:00,quiet,2024-10-17 17:49:00+00:00,2024-10-17 18:16:00+00:00,2024-10-17 19:16:00+00:00,30,0.0102402697049198,0.5250217202432649,no minute meets per-horizon drop thresholds,2024-10-17 18:16:56.963000+00:00,2024-10-17 18:16:56.963000+00:00
BTCUSDT,2024-10-22 00:00:00+00:00,quiet,2024-10-22 00:06:00+00:00,2024-10-22 00:33:00+00:00,2024-10-22 01:33:00+00:00,30,0.0122640155885955,1.1693867428045943,no minute meets per-horizon drop thresholds,2024-10-22 00:33:06.087000+00:00,2024-10-22 00:33:06.087000+00:00
BTCUSDT,2024-10-28 00:00:00+00:00,quiet,2024-10-28 13:47:00+00:00,2024-10-28 14:03:00+00:00,2024-10-28 15:03:00+00:00,30,0.0084876448535777,0.7006921886426577,no minute meets per-horizon drop thresholds,2024-10-28 14:03:22.670000+00:00,2024-10-28 14:03:22.670000+00:00
BTCUSDT,2024-11-05 00:00:00+00:00,quiet,2024-11-05 19:28:00+00:00,2024-11-05 19:58:00+00:00,2024-11-05 20:58:00+00:00,30,0.0192451914845042,0.6884394218600782,no minute meets per-horizon drop thresholds,2024-11-05 19:57:56.442000+00:00,2024-11-05 19:57:56.442000+00:00
BTCUSDT,2024-11-22 00:00:00+00:00,quiet,2024-11-22 13:03:00+00:00,2024-11-22 13:30:00+00:00,2024-11-22 14:30:00+00:00,30,0.0105960251469261,0.6207388266819831,no minute meets per-horizon drop thresholds,2024-11-22 13:30:03.226000+00:00,2024-11-22 13:30:03.226000+00:00
BTCUSDT,2024-11-27 00:00:00+00:00,quiet,2024-11-27 20:29:00+00:00,2024-11-27 20:58:00+00:00,2024-11-27 21:58:00+00:00,30,0.0092192839698708,0.3157700933953787,no minute meets per-horizon drop thresholds,2024-11-27 20:58:09.298000+00:00,2024-11-27 20:58:09.298000+00:00
BTCUSDT,2024-12-05 00:00:00+00:00,pos,2024-12-05 22:02:00+00:00,2024-12-05 22:28:00+00:00,2024-12-05 23:28:00+00:00,30,0.0860429466904504,0.8166167251762626,,2024-12-05 22:28:45.739000+00:00,2024-12-05 22:28:45.739000+00:00
BTCUSDT,2024-12-11 00:00:00+00:00,quiet,2024-12-11 00:20:00+00:00,2024-12-11 00:44:00+00:00,2024-12-11 01:44:00+00:00,30,0.0095284051416338,0.8889841173407369,no minute meets per-horizon drop thresholds,2024-12-11 00:44:23.397000+00:00,2024-12-11 00:44:23.397000+00:00
BTCUSDT,2024-12-17 00:00:00+00:00,quiet,2024-12-17 14:59:00+00:00,2024-12-17 15:28:00+00:00,2024-12-17 16:28:00+00:00,30,0.021471869293456,0.5020326864586508,no minute meets per-horizon drop thresholds,2024-12-17 15:28:02.917000+00:00,2024-12-17 15:28:02.917000+00:00
BTCUSDT,2024-12-22 00:00:00+00:00,quiet,2024-12-22 14:02:00+00:00,2024-12-22 14:31:00+00:00,2024-12-22 15:31:00+00:00,30,0.014151195260807,0.4227222400279629,no minute meets per-horizon drop thresholds,2024-12-22 14:31:22.408000+00:00,2024-12-22 14:31:22.408000+00:00
ETHUSDT,2021-01-03 00:00:00+00:00,pos,2021-01-03 18:09:00+00:00,2021-01-03 18:38:00+00:00,2021-01-03 19:38:00+00:00,30,0.0534234905760835,0.7012158660554119,,2021-01-03 18:38:07.843000+00:00,2021-01-03 18:38:07.843000+00:00
ETHUSDT,2021-01-04 00:00:00+00:00,pos,2021-01-04 09:16:00+00:00,2021-01-04 09:41:00+00:00,2021-01-04 10:41:00+00:00,30,0.096565158622883,0.7822149032523675,,2021-01-04 09:41:35.217000+00:00,2021-01-04 09:41:35.217000+00:00
ETHUSDT,2021-01-05 00:00:00+00:00,near_miss,2021-01-05 03:21:00+00:00,2021-01-05 03:51:00+00:00,2021-01-05 04:51:00+00:00,30,0.0740933606100056,0.4453980099502476,fails recovery: reb≈45% < 60%,2021-01-05 03:50:47.505000+00:00,2021-01-05 03:50:47.505000+00:00
ETHUSDT,2021-01-06 00:00:00+00:00,pos,2021-01-06 19:44:00+00:00,2021-01-06 20:06:00+00:00,2021-01-06 21:06:00+00:00,30,0.0603694197837337,1.2599665458600515,,2021-01-06 20:06:42.614000+00:00,2021-01-06 20:06:42.614000+00:00
ETHUSDT,2021-01-07 00:00:00+00:00,pos,2021-01-07 18:20:00+00:00,2021-01-07 18:48:00+00:00,2021-01-07 19:48:00+00:00,30,0.1049807701438678,0.8795416855118346,,2021-01-07 18:48:16.614000+00:00,2021-01-07 18:48:16.614000+00:00
ETHUSDT,2021-01-08 00:00:00+00:00,pos,2021-01-08 02:12:00+00:00,2021-01-08 02:41:00+00:00,2021-01-08 03:41:00+00:00,30,0.0900710188473094,0.869977255496588,,2021-01-08 02:41:24.675000+00:00,2021-01-08 02:41:24.675000+00:00
ETHUSDT,2021-01-10 00:00:00+00:00,pos,2021-01-10 20:00:00+00:00,2021-01-10 20:28:00+00:00,2021-01-10 21:28:00+00:00,30,0.080152521718621,1.0288376655223157,,2021-01-10 20:28:32.572000+00:00,2021-01-10 20:28:32.572000+00:00
ETHUSDT,2021-01-11 00:00:00+00:00,pos,2021-01-11 03:09:00+00:00,2021-01-11 03:38:00+00:00,2021-01-11 04:38:00+00:00,30,0.1397023156067298,0.7490253411306039,,2021-01-11 03:38:16.829000+00:00,2021-01-11 03:38:16.829000+00:00
ETHUSDT,2021-01-15 00:00:00+00:00,pos,2021-01-15 15:43:00+00:00,2021-01-15 16:07:00+00:00,2021-01-15 17:07:00+00:00,30,0.092188587630091,0.9267955801104968,,2021-01-15 16:07:54.839000+00:00,2021-01-15 16:07:54.839000+00:00
ETHUSDT,2021-01-17 00:00:00+00:00,quiet,2021-01-17 07:17:00+00:00,2021-01-17 07:47:00+00:00,2021-01-17 08:47:00+00:00,30,0.0452307190608185,0.4773851590106011,no minute meets per-horizon drop thresholds,2021-01-17 07:46:38.499000+00:00,2021-01-17 07:46:38.499000+00:00
ETHUSDT,2021-01-21 00:00:00+00:00,pos,2021-01-21 22:16:00+00:00,2021-01-21 22:38:00+00:00,2021-01-21 23:38:00+00:00,30,0.0658787706758185,0.9400705052878976,,2021-01-21 22:38:25.543000+00:00,2021-01-21 22:38:25.543000+00:00
ETHUSDT,2021-01-22 00:00:00+00:00,pos,2021-01-22 00:10:00+00:00,2021-01-22 00:28:00+00:00,2021-01-22 01:28:00+00:00,30,0.0686882404445793,0.7026534859521341,,2021-01-22 00:28:41.919000+00:00,2021-01-22 00:28:41.919000+00:00
ETHUSDT,2021-01-24 00:00:00+00:00,quiet,2021-01-24 19:06:00+00:00,2021-01-24 19:31:00+00:00,2021-01-24 20:31:00+00:00,30,0.0352111120112533,0.5906714076553031,no minute meets per-horizon drop thresholds,2021-01-24 19:31:49.383000+00:00,2021-01-24 19:31:49.383000+00:00
ETHUSDT,2021-01-28 00:00:00+00:00,quiet,2021-01-28 00:01:00+00:00,2021-01-28 00:23:00+00:00,2021-01-28 01:23:00+00:00,30,0.0255611771110186,1.42060757907923,no minute meets per-horizon drop thresholds,2021-01-28 00:23:25.983000+00:00,2021-01-28 00:23:25.983000+00:00
ETHUSDT,2021-02-04 00:00:00+00:00,pos,2021-02-04 08:42:00+00:00,2021-02-04 09:11:00+00:00,2021-02-04 10:11:00+00:00,30,0.063823701178742,0.7139122315592913,,2021-02-04 09:11:38.889000+00:00,2021-02-04 09:11:38.889000+00:00
ETHUSDT,2021-02-06 00:00:00+00:00,quiet,2021-02-06 01:28:00+00:00,2021-02-06 01:51:00+00:00,2021-02-06 02:51:00+00:00,30,0.0394498733260947,0.6957679786919212,no minute meets per-horizon drop thresholds,2021-02-06 01:51:52.327000+00:00,2021-02-06 01:51:52.327000+00:00
ETHUSDT,2021-02-07 00:00:00+00:00,quiet,2021-02-07 15:52:00+00:00,2021-02-07 16:18:00+00:00,2021-02-07 17:18:00+00:00,30,0.0410793213708976,1.2540328895849655,no minute meets per-horizon drop thresholds,2021-02-07 16:18:50.850000+00:00,2021-02-07 16:18:50.850000+00:00
ETHUSDT,2021-02-09 00:00:00+00:00,quiet,2021-02-09 09:18:00+00:00,2021-02-09 09:44:00+00:00,2021-02-09 10:44:00+00:00,30,0.032533039647577,0.389133378469872,no minute meets per-horizon drop thresholds,2021-02-09 09:44:55.237000+00:00,2021-02-09 09:44:55.237000+00:00
ETHUSDT,2021-02-15 00:00:00+00:00,pos,2021-02-15 01:53:00+00:00,2021-02-15 02:22:00+00:00,2021-02-15 03:22:00+00:00,30,0.0628884184788145,0.7311673116731174,,2021-02-15 02:22:57.283000+00:00,2021-02-15 02:22:57.283000+00:00
ETHUSDT,2021-02-20 00:00:00+00:00,pos,2021-02-20 22:13:00+00:00,2021-02-20 22:42:00+00:00,2021-02-20 23:42:00+00:00,30,0.0766906821102866,0.8239967950857974,,2021-02-20 22:42:08.234000+00:00,2021-02-20 22:42:08.234000+00:00
ETHUSDT,2021-02-22 00:00:00+00:00,pos,2021-02-22 13:48:00+00:00,2021-02-22 14:17:00+00:00,2021-02-22 15:17:00+00:00,30,0.1204541201422244,1.060919919024527,,2021-02-22 14:17:07.836000+00:00,2021-02-22 14:17:07.836000+00:00
ETHUSDT,2021-02-23 00:00:00+00:00,pos,2021-02-23 08:46:00+00:00,2021-02-23 09:12:00+00:00,2021-02-23 10:12:00+00:00,30,0.1084939798670965,1.0309278350515458,,2021-02-23 09:12:03.254000+00:00,2021-02-23 09:12:03.254000+00:00
ETHUSDT,2021-02-24 00:00:00+00:00,pos,2021-02-24 00:01:00+00:00,2021-02-24 00:27:00+00:00,2021-02-24 01:27:00+00:00,30,0.0533462902431944,1.0581973030518106,,2021-02-24 00:27:56.232000+00:00,2021-02-24 00:27:56.232000+00:00
ETHUSDT,2021-03-09 00:00:00+00:00,quiet,2021-03-09 00:03:00+00:00,2021-03-09 00:32:00+00:00,2021-03-09 01:32:00+00:00,30,0.0186427147876424,1.115059714535393,no minute meets per-horizon drop thresholds,2021-03-09 00:32:45.218000+00:00,2021-03-09 00:32:45.218000+00:00
ETHUSDT,2021-03-16 00:00:00+00:00,quiet,2021-03-16 00:22:00+00:00,2021-03-16 00:51:00+00:00,2021-03-16 01:51:00+00:00,30,0.0323765169495319,0.4158022130013829,no minute meets per-horizon drop thresholds,2021-03-16 00:51:59.356000+00:00,2021-03-16 00:51:59.356000+00:00
ETHUSDT,2021-03-31 00:00:00+00:00,quiet,2021-03-31 07:39:00+00:00,2021-03-31 08:06:00+00:00,2021-03-31 09:06:00+00:00,30,0.0426286493979035,0.5280071129175654,no minute meets per-horizon drop thresholds,2021-03-31 08:06:53.938000+00:00,2021-03-31 08:06:53.938000+00:00
ETHUSDT,2021-04-04 00:00:00+00:00,quiet,2021-04-04 00:44:00+00:00,2021-04-04 01:07:00+00:00,2021-04-04 02:07:00+00:00,30,0.0223587879027397,0.903446752098986,no minute meets per-horizon drop thresholds,2021-04-04 01:07:28.201000+00:00,2021-04-04 01:07:28.201000+00:00
ETHUSDT,2021-04-06 00:00:00+00:00,quiet,2021-04-06 13:57:00+00:00,2021-04-06 14:24:00+00:00,2021-04-06 15:24:00+00:00,30,0.0288635996618251,0.66397893697548,no minute meets per-horizon drop thresholds,2021-04-06 14:24:08.846000+00:00,2021-04-06 14:24:08.846000+00:00
ETHUSDT,2021-04-15 00:00:00+00:00,quiet,2021-04-15 08:09:00+00:00,2021-04-15 08:39:00+00:00,2021-04-15 09:39:00+00:00,30,0.0175980936740248,0.4411893310013158,no minute meets per-horizon drop thresholds,2021-04-15 08:38:51.050000+00:00,2021-04-15 08:38:51.050000+00:00
ETHUSDT,2021-04-18 00:00:00+00:00,pos,2021-04-18 03:06:00+00:00,2021-04-18 03:35:00+00:00,2021-04-18 04:35:00+00:00,30,0.1288472037015491,0.9022365770646674,,2021-04-18 03:35:58.496000+00:00,2021-04-18 03:35:58.496000+00:00
ETHUSDT,2021-04-22 00:00:00+00:00,pos,2021-04-22 20:44:00+00:00,2021-04-22 21:12:00+00:00,2021-04-22 22:12:00+00:00,30,0.0619874086803547,0.9783208513992924,,2021-04-22 21:12:07.271000+00:00,2021-04-22 21:12:07.271000+00:00
ETHUSDT,2021-04-23 00:00:00+00:00,pos,2021-04-23 01:58:00+00:00,2021-04-23 02:26:00+00:00,2021-04-23 03:26:00+00:00,30,0.0941819598375007,0.6985137039225475,,2021-04-23 02:26:16.511000+00:00,2021-04-23 02:26:16.511000+00:00
ETHUSDT,2021-05-04 00:00:00+00:00,near_miss,2021-05-04 00:25:00+00:00,2021-05-04 00:51:00+00:00,2021-05-04 01:51:00+00:00,30,0.0587036234345895,0.5785771303133096,fails recovery: reb≈58% < 60%,2021-05-04 00:51:36.854000+00:00,2021-05-04 00:51:36.854000+00:00
ETHUSDT,2021-05-06 00:00:00+00:00,quiet,2021-05-06 18:14:00+00:00,2021-05-06 18:43:00+00:00,2021-05-06 19:43:00+00:00,30,0.0401909932892724,0.5358797921640228,no minute meets per-horizon drop thresholds,2021-05-06 18:43:48.644000+00:00,2021-05-06 18:43:48.644000+00:00
ETHUSDT,2021-05-10 00:00:00+00:00,pos,2021-05-10 19:47:00+00:00,2021-05-10 20:05:00+00:00,2021-05-10 21:05:00+00:00,30,0.1078063279752825,0.680210411754036,,2021-05-10 20:05:40.643000+00:00,2021-05-10 20:05:40.643000+00:00
ETHUSDT,2021-05-12 00:00:00+00:00,pos,2021-05-12 23:31:00+00:00,2021-05-12 23:59:00+00:00,2021-05-12 23:59:00+00:00,30,0.0857677754616137,0.686574900650809,,2021-05-12 23:59:57.729000+00:00,2021-05-12 23:59:57.729000+00:00
ETHUSDT,2021-05-13 00:00:00+00:00,pos,2021-05-13 00:00:00+00:00,2021-05-13 00:03:00+00:00,2021-05-13 01:03:00+00:00,5,0.0818323478333866,1.515163172404949,,2021-05-13 00:03:17.395000+00:00,2021-05-13 00:03:17.395000+00:00
ETHUSDT,2021-05-17 00:00:00+00:00,pos,2021-05-17 03:45:00+00:00,2021-05-17 04:08:00+00:00,2021-05-17 05:08:00+00:00,30,0.0620095734290475,1.1708197200955757,,2021-05-17 04:08:16.404000+00:00,2021-05-17 04:08:16.404000+00:00
ETHUSDT,2021-05-19 00:00:00+00:00,pos,2021-05-19 12:29:00+00:00,2021-05-19 12:54:00+00:00,2021-05-19 13:54:00+00:00,30,0.2595782618221929,0.92994149663824,,2021-05-19 12:54:50.092000+00:00,2021-05-19 12:54:50.092000+00:00
ETHUSDT,2021-05-20 00:00:00+00:00,pos,2021-05-20 00:24:00+00:00,2021-05-20 00:53:00+00:00,2021-05-20 01:53:00+00:00,30,0.1234382686686101,0.7641382036164813,,2021-05-20 00:53:28.089000+00:00,2021-05-20 00:53:28.089000+00:00
ETHUSDT,2021-05-21 00:00:00+00:00,near_miss,2021-05-21 14:10:00+00:00,2021-05-21 14:40:00+00:00,2021-05-21 15:40:00+00:00,30,0.1375811688311687,0.5266191574093484,fails recovery: reb≈53% < 60%,2021-05-21 14:39:59.602000+00:00,2021-05-21 14:39:59.602000+00:00
ETHUSDT,2021-05-22 00:00:00+00:00,pos,2021-05-22 05:02:00+00:00,2021-05-22 05:31:00+00:00,2021-05-22 06:31:00+00:00,30,0.0579751516242793,0.7853192939928786,,2021-05-22 05:31:10.347000+00:00,2021-05-22 05:31:10.347000+00:00
ETHUSDT,2021-05-31 00:00:00+00:00,quiet,2021-05-31 02:49:00+00:00,2021-05-31 03:10:00+00:00,2021-05-31 04:10:00+00:00,30,0.0274787850763394,0.7722031785603003,no minute meets per-horizon drop thresholds,2021-05-31 03:10:35.116000+00:00,2021-05-31 03:10:35.116000+00:00
ETHUSDT,2021-06-05 00:00:00+00:00,near_miss,2021-06-05 09:26:00+00:00,2021-06-05 09:52:00+00:00,2021-06-05 10:52:00+00:00,30,0.0508272879962834,0.5209168248611382,fails recovery: reb≈52% < 60%,2021-06-05 09:52:02.430000+00:00,2021-06-05 09:52:02.430000+00:00
ETHUSDT,2021-06-12 00:00:00+00:00,quiet,2021-06-12 01:14:00+00:00,2021-06-12 01:35:00+00:00,2021-06-12 02:35:00+00:00,30,0.0225912461581683,0.3193894855850746,no minute meets per-horizon drop thresholds,2021-06-12 01:35:52.318000+00:00,2021-06-12 01:35:52.318000+00:00
ETHUSDT,2021-06-18 00:00:00+00:00,quiet,2021-06-18 18:06:00+00:00,2021-06-18 18:29:00+00:00,2021-06-18 19:29:00+00:00,30,0.0275937241351238,0.4235371250614662,no minute meets per-horizon drop thresholds,2021-06-18 18:29:25.004000+00:00,2021-06-18 18:29:25.004000+00:00
ETHUSDT,2021-06-22 00:00:00+00:00,near_miss,2021-06-22 12:18:00+00:00,2021-06-22 12:46:00+00:00,2021-06-22 13:46:00+00:00,30,0.0547888363771576,0.5978164650339326,fails recovery: reb≈60% < 60%,2021-06-22 12:46:40.682000+00:00,2021-06-22 12:46:40.682000+00:00
ETHUSDT,2021-06-27 00:00:00+00:00,quiet,2021-06-27 06:10:00+00:00,2021-06-27 06:39:00+00:00,2021-06-27 07:39:00+00:00,30,0.0175862546174563,0.7127723970944304,no minute meets per-horizon drop thresholds,2021-06-27 06:39:11.084000+00:00,2021-06-27 06:39:11.084000+00:00
ETHUSDT,2021-07-10 00:00:00+00:00,quiet,2021-07-10 16:55:00+00:00,2021-07-10 17:23:00+00:00,2021-07-10 18:23:00+00:00,30,0.027961203187549,0.2739588559959803,no minute meets per-horizon drop thresholds,2021-07-10 17:23:35.257000+00:00,2021-07-10 17:23:35.257000+00:00
ETHUSDT,2021-07-13 00:00:00+00:00,quiet,2021-07-13 19:03:00+00:00,2021-07-13 19:29:00+00:00,2021-07-13 20:29:00+00:00,30,0.0232536858159634,0.5179274158285975,no minute meets per-horizon drop thresholds,2021-07-13 19:29:28.648000+00:00,2021-07-13 19:29:28.648000+00:00
ETHUSDT,2021-07-26 00:00:00+00:00,near_miss,2021-07-26 19:58:00+00:00,2021-07-26 20:28:00+00:00,2021-07-26 21:28:00+00:00,30,0.052872213250561,0.3342006162273186,fails recovery: reb≈33% < 60%,2021-07-26 20:27:59.219000+00:00,2021-07-26 20:27:59.219000+00:00
ETHUSDT,2021-07-30 00:00:00+00:00,quiet,2021-07-30 08:22:00+00:00,2021-07-30 08:51:00+00:00,2021-07-30 09:51:00+00:00,30,0.026937568957262,0.317774343122102,no minute meets per-horizon drop thresholds,2021-07-30 08:51:10.740000+00:00,2021-07-30 08:51:10.740000+00:00
ETHUSDT,2021-08-11 00:00:00+00:00,quiet,2021-08-11 21:59:00+00:00,2021-08-11 22:28:00+00:00,2021-08-11 23:28:00+00:00,30,0.0219378258207745,0.3221987315010597,no minute meets per-horizon drop thresholds,2021-08-11 22:28:13.243000+00:00,2021-08-11 22:28:13.243000+00:00
ETHUSDT,2021-08-19 00:00:00+00:00,quiet,2021-08-19 02:49:00+00:00,2021-08-19 03:12:00+00:00,2021-08-19 04:12:00+00:00,30,0.013800308442366,0.4657534246575354,no minute meets per-horizon drop thresholds,2021-08-19 03:12:08.828000+00:00,2021-08-19 03:12:08.828000+00:00
ETHUSDT,2021-08-26 00:00:00+00:00,quiet,2021-08-26 02:57:00+00:00,2021-08-26 03:26:00+00:00,2021-08-26 04:26:00+00:00,30,0.0198010568852968,0.1585557299843004,no minute meets per-horizon drop thresholds,2021-08-26 03:26:17.368000+00:00,2021-08-26 03:26:17.368000+00:00
ETHUSDT,2021-09-07 00:00:00+00:00,pos,2021-09-07 14:40:00+00:00,2021-09-07 15:09:00+00:00,2021-09-07 16:09:00+00:00,30,0.1797125581776243,0.7447102604997345,,2021-09-07 15:09:46.658000+00:00,2021-09-07 15:09:46.658000+00:00
ETHUSDT,2021-09-13 00:00:00+00:00,near_miss,2021-09-13 13:52:00+00:00,2021-09-13 14:19:00+00:00,2021-09-13 15:19:00+00:00,30,0.0690133336527979,0.4360543332031414,fails recovery: reb≈44% < 60%,2021-09-13 14:19:49.295000+00:00,2021-09-13 14:19:49.295000+00:00
ETHUSDT,2021-09-16 00:00:00+00:00,quiet,2021-09-16 13:36:00+00:00,2021-09-16 14:00:00+00:00,2021-09-16 15:00:00+00:00,30,0.0238109022338744,0.5542433715410438,no minute meets per-horizon drop thresholds,2021-09-16 14:00:46.382000+00:00,2021-09-16 14:00:46.382000+00:00
ETHUSDT,2021-09-21 00:00:00+00:00,pos,2021-09-21 00:01:00+00:00,2021-09-21 00:22:00+00:00,2021-09-21 01:22:00+00:00,30,0.056340300795353,0.6671837708830545,,2021-09-21 00:22:44.894000+00:00,2021-09-21 00:22:44.894000+00:00
ETHUSDT,2021-09-24 00:00:00+00:00,near_miss,2021-09-24 08:50:00+00:00,2021-09-24 09:17:00+00:00,2021-09-24 10:17:00+00:00,30,0.0705903552041805,0.2351627313337593,fails recovery: reb≈24% < 60%,2021-09-24 09:17:05.855000+00:00,2021-09-24 09:17:05.855000+00:00
ETHUSDT,2021-10-03 00:00:00+00:00,quiet,2021-10-03 20:40:00+00:00,2021-10-03 21:07:00+00:00,2021-10-03 22:07:00+00:00,30,0.019865094604653,0.4528356903338728,no minute meets per-horizon drop thresholds,2021-10-03 21:07:56.657000+00:00,2021-10-03 21:07:56.657000+00:00
ETHUSDT,2021-10-13 00:00:00+00:00,quiet,2021-10-13 05:20:00+00:00,2021-10-13 05:44:00+00:00,2021-10-13 06:44:00+00:00,30,0.019841540103067,0.3767162471395898,no minute meets per-horizon drop thresholds,2021-10-13 05:44:49.626000+00:00,2021-10-13 05:44:49.626000+00:00
ETHUSDT,2021-10-19 00:00:00+00:00,quiet,2021-10-19 14:09:00+00:00,2021-10-19 14:27:00+00:00,2021-10-19 15:27:00+00:00,30,0.0195818965065456,0.9773852535795524,no minute meets per-horizon drop thresholds,2021-10-19 14:27:00.208000+00:00,2021-10-19 14:27:00.208000+00:00
ETHUSDT,2021-10-27 00:00:00+00:00,near_miss,2021-10-27 07:41:00+00:00,2021-10-27 08:10:00+00:00,2021-10-27 09:10:00+00:00,30,0.0583987756949583,0.5635252624671907,fails recovery: reb≈56% < 60%,2021-10-27 08:10:17.013000+00:00,2021-10-27 08:10:17.013000+00:00
ETHUSDT,2021-11-02 00:00:00+00:00,quiet,2021-11-02 00:23:00+00:00,2021-11-02 00:45:00+00:00,2021-11-02 01:45:00+00:00,30,0.0143983694576974,0.922831123182604,no minute meets per-horizon drop thresholds,2021-11-02 00:45:04.532000+00:00,2021-11-02 00:45:04.532000+00:00
ETHUSDT,2021-11-03 00:00:00+00:00,quiet,2021-11-03 12:22:00+00:00,2021-11-03 12:51:00+00:00,2021-11-03 13:51:00+00:00,30,0.0138616858178723,0.9128164556961988,no minute meets per-horizon drop thresholds,2021-11-03 12:51:47.570000+00:00,2021-11-03 12:51:47.570000+00:00
ETHUSDT,2021-11-04 00:00:00+00:00,quiet,2021-11-04 14:49:00+00:00,2021-11-04 15:18:00+00:00,2021-11-04 16:18:00+00:00,30,0.021742659576335,0.4757340328927433,no minute meets per-horizon drop thresholds,2021-11-04 15:18:04.212000+00:00,2021-11-04 15:18:04.212000+00:00
ETHUSDT,2021-11-16 00:00:00+00:00,pos,2021-11-16 00:47:00+00:00,2021-11-16 01:06:00+00:00,2021-11-16 02:06:00+00:00,30,0.0533516158185048,0.6723548064085462,,2021-11-16 01:06:10.063000+00:00,2021-11-16 01:06:10.063000+00:00
ETHUSDT,2021-11-26 00:00:00+00:00,near_miss,2021-11-26 07:59:00+00:00,2021-11-26 08:27:00+00:00,2021-11-26 09:27:00+00:00,30,0.0550829409800964,0.3645141065830722,fails recovery: reb≈36% < 60%,2021-11-26 08:27:10.204000+00:00,2021-11-26 08:27:10.204000+00:00
ETHUSDT,2021-12-03 00:00:00+00:00,pos,2021-12-03 19:51:00+00:00,2021-12-03 20:19:00+00:00,2021-12-03 21:19:00+00:00,30,0.0508705159074807,1.1826678388007197,,2021-12-03 20:19:30.291000+00:00,2021-12-03 20:19:30.291000+00:00
ETHUSDT,2021-12-04 00:00:00+00:00,pos,2021-12-04 05:00:00+00:00,2021-12-04 05:28:00+00:00,2021-12-04 06:28:00+00:00,30,0.1306004962779156,0.7374601003191978,,2021-12-04 05:28:01.076000+00:00,2021-12-04 05:28:01.076000+00:00
ETHUSDT,2021-12-07 00:00:00+00:00,quiet,2021-12-07 12:11:00+00:00,2021-12-07 12:36:00+00:00,2021-12-07 13:36:00+00:00,30,0.0158398650998002,0.6793400286943986,no minute meets per-horizon drop thresholds,2021-12-07 12:36:08.518000+00:00,2021-12-07 12:36:08.518000+00:00
ETHUSDT,2021-12-16 00:00:00+00:00,quiet,2021-12-16 22:01:00+00:00,2021-12-16 22:09:00+00:00,2021-12-16 23:09:00+00:00,10,0.0172124119679045,0.8270947307803022,no minute meets per-horizon drop thresholds,2021-12-16 22:09:22.496000+00:00,2021-12-16 22:09:22.496000+00:00
ETHUSDT,2021-12-19 00:00:00+00:00,quiet,2021-12-19 14:07:00+00:00,2021-12-19 14:14:00+00:00,2021-12-19 15:14:00+00:00,10,0.0197109461855112,0.6918191056910591,no minute meets per-horizon drop thresholds,2021-12-19 14:14:46.195000+00:00,2021-12-19 14:14:46.195000+00:00
